timestamp,id_client,code,event,place
11.2382944,39,Code02,enterqueue,S5
11.2382944,39,Code02,startprocess,S5M3
11.2382944,68,Code02,systemarrival,System
11.2382944,68,Code02,enterqueue,S1
11.3252754,15,Code02,finishprocess,S7M3
11.3252754,15,Code02,systemexit,System
11.3252754,98,Code05,startprocess,S7M3
11.370365200000002,17,Code02,finishprocess,S2M1
11.370365200000002,25,Code03,startprocess,S2M1
11.370365200000002,17,Code02,enterqueue,S7
11.370365200000002,108,Code01,systemarrival,System
11.370365200000002,108,Code01,enterqueue,S2
11.5398432,83,Code05,finishprocess,S7M1
11.5398432,83,Code05,systemexit,System
11.5398432,12,Code01,startprocess,S7M1
11.663506600000002,65,Code01,finishprocess,S3M1
11.663506600000002,65,Code01,enterqueue,S4
11.692456800000002,47,Code03,finishprocess,S1M2
11.692456800000002,51,Code03,startprocess,S1M2
11.692456800000002,47,Code03,enterqueue,S2
11.692456800000002,71,Code08,systemarrival,System
11.692456800000002,71,Code08,enterqueue,S1
11.6926568,41,Code02,finishprocess,S1M3
11.6926568,53,Code03,startprocess,S1M3
11.6926568,41,Code02,enterqueue,S5
11.6926568,41,Code02,startprocess,S5M1
11.6926568,78,Code02,systemarrival,System
11.6926568,78,Code02,enterqueue,S1
11.6931568,44,Code02,finishprocess,S1M4
11.6931568,56,Code02,startprocess,S1M4
11.6931568,44,Code02,enterqueue,S5
11.6931568,44,Code02,startprocess,S5M2
11.6931568,87,Code02,systemarrival,System
11.6931568,87,Code02,enterqueue,S1
11.964842200000001,25,Code03,finishprocess,S2M1
11.964842200000001,24,Code02,startprocess,S2M1
11.964842200000001,25,Code03,enterqueue,S7
11.965342200000002,18,Code02,finishprocess,S2M3
11.965342200000002,31,Code03,startprocess,S2M3
11.965342200000002,18,Code02,enterqueue,S7
11.965342200000002,115,Code01,systemarrival,System
11.965342200000002,115,Code01,enterqueue,S2
12.1739554,20,Code02,finishprocess,S2M2
12.1739554,34,Code03,startprocess,S2M2
12.1739554,20,Code02,enterqueue,S7
12.1739554,118,Code01,systemarrival,System
12.1739554,118,Code01,enterqueue,S2
12.3424312,11,Code01,finishprocess,S7M2
12.3424312,13,Code01,startprocess,S7M2
12.3424312,11,Code01,enterqueue,S8
12.4085758,19,Code01,finishprocess,S4M3
12.4085758,35,Code01,startprocess,S4M3
12.4085758,19,Code01,enterqueue,S7
12.5288314,112,Code05,finishprocess,S8M1
12.5288314,6,Code01,startprocess,S8M1
12.5288314,112,Code05,enterqueue,S7
12.5522526,39,Code02,finishprocess,S5M3
12.5522526,39,Code02,enterqueue,S2
12.559819200000002,31,Code03,finishprocess,S2M3
12.559819200000002,26,Code02,startprocess,S2M3
12.559819200000002,31,Code03,enterqueue,S7
12.615215,95,Code05,finishprocess,S7M4
12.615215,95,Code05,systemexit,System
12.615215,101,Code05,startprocess,S7M4
12.7684324,34,Code03,finishprocess,S2M2
12.7684324,108,Code01,startprocess,S2M2
12.7684324,34,Code03,enterqueue,S7
12.7684324,126,Code01,systemarrival,System
12.7684324,126,Code01,enterqueue,S2
12.7706028,22,Code04,finishprocess,S4M2
12.7706028,63,Code01,startprocess,S4M2
12.7706028,22,Code04,enterqueue,S6
12.7706028,22,Code04,startprocess,S6M1
13.006615,41,Code02,finishprocess,S5M1
13.006615,41,Code02,enterqueue,S2
13.007115,44,Code02,finishprocess,S5M2
13.007115,44,Code02,enterqueue,S2
13.0923218,1,Code01,finishprocess,S8M2
13.0923218,1,Code01,systemexit,System
13.0923218,7,Code01,startprocess,S8M2
13.1636818,98,Code05,finishprocess,S7M3
13.1636818,98,Code05,systemexit,System
13.1636818,14,Code01,startprocess,S7M3
13.366893600000001,12,Code01,finishprocess,S7M1
13.366893600000001,17,Code02,startprocess,S7M1
13.366893600000001,12,Code01,enterqueue,S8
13.400646400000001,69,Code10,finishprocess,S3M2
13.400646400000001,69,Code10,enterqueue,S4
13.485539800000002,24,Code02,finishprocess,S2M1
13.485539800000002,47,Code03,startprocess,S2M1
13.485539800000002,24,Code02,enterqueue,S7
13.5517524,30,Code01,finishprocess,S4M1
13.5517524,65,Code01,startprocess,S4M1
13.5517524,30,Code01,enterqueue,S7
13.9642432,17,Code02,finishprocess,S7M1
13.9642432,17,Code02,systemexit,System
13.9642432,25,Code03,startprocess,S7M1
14.080016800000001,47,Code03,finishprocess,S2M1
14.080016800000001,115,Code01,startprocess,S2M1
14.080016800000001,47,Code03,enterqueue,S7
