timestamp,station,queue_length
71.41584579999994,S5,0
71.52472619999999,S5,1
71.52472619999999,S5,0
71.63304419999999,S5,1
71.807146,S5,0
84.74242399999999,S5,1
84.74242399999999,S5,0
90.00802200000001,S5,1
90.00802200000001,S5,0
90.24189859999998,S5,1
90.24189859999998,S5,0
92.4699486,S5,1
92.4699486,S5,0
0.0,S6,0
0.49264800000000003,S6,1
0.49264800000000003,S6,0
0.492848,S6,1
0.492848,S6,0
0.498048,S6,1
0.984996,S6,2
0.985196,S6,3
0.990396,S6,4
1.477344,S6,5
1.477544,S6,6
1.482744,S6,7
1.6938722,S6,6
1.6940722,S6,5
1.969692,S6,6
2.8950964,S6,5
2.8952964,S6,4
4.0963206,S6,3
4.0965206,S6,2
5.297544800000001,S6,1
5.2977448,S6,0
12.7706028,S6,1
12.7706028,S6,0
15.7711198,S6,1
15.7711198,S6,0
22.126442400000002,S6,1
22.126442400000002,S6,0
24.6333162,S6,1
24.6333162,S6,0
30.408354799999994,S6,1
30.408354799999994,S6,0
30.690201799999997,S6,1
30.690201799999997,S6,0
34.029284399999995,S6,1
34.029284399999995,S6,0
38.833301999999996,S6,1
38.833301999999996,S6,0
39.03812139999999,S6,1
39.03812139999999,S6,0
43.14028019999998,S6,1
43.14028019999998,S6,0
44.72424779999998,S6,1
44.72424779999998,S6,0
45.04042959999998,S6,1
46.35117719999998,S6,0
50.46641499999998,S6,1
50.46641499999998,S6,0
54.54036199999997,S6,1
54.54036199999997,S6,0
55.759223999999975,S6,1
55.759223999999975,S6,0
60.41971059999997,S6,1
60.41971059999997,S6,0
65.37809639999995,S6,1
65.37809639999995,S6,0
69.12442919999997,S6,1
69.12442919999997,S6,0
82.20595119999999,S6,1
82.20595119999999,S6,0
85.74418899999998,S6,1
85.74418899999998,S6,0
86.8282174,S6,1
86.8282174,S6,0
87.70542579999999,S6,1
87.70542579999999,S6,0
89.9334758,S6,1
89.9334758,S6,0
94.49517559999998,S6,1
94.49517559999998,S6,0
0.0,S7,0
4.4026119999999995,S7,1
4.4026119999999995,S7,0
4.402812,S7,1
4.402812,S7,0
5.2467746,S7,1
5.2467746,S7,0
5.2468746,S7,1
5.2468746,S7,0
5.592399,S7,1
5.6038362,S7,2
6.2410184,S7,1
6.241218399999999,S7,0
6.4656366,S7,1
7.073825,S7,0
7.1113518,S7,1
7.1113518,S7,0
7.1115518,S7,1
7.6088132,S7,2
7.6844985999999995,S7,3
8.0796248,S7,2
8.183893600000001,S7,3
8.312576,S7,4
8.778870600000001,S7,5
8.8276752,S7,6
8.9008754,S7,5
8.9497582,S7,4
9.1040872,S7,3
9.251863,S7,4
9.7014368,S7,3
9.8200916,S7,4
9.820291600000001,S7,5
9.9180312,S7,4
9.9708518,S7,5
10.0465372,S7,6
10.515380799999999,S7,5
10.727925800000001,S7,4
10.776808599999999,S7,3
11.0213158,S7,4
11.1897138,S7,5
11.3252754,S7,4
11.370365200000002,S7,5
11.5398432,S7,4
11.964842200000001,S7,5
11.965342200000002,S7,6
12.1739554,S7,7
12.3424312,S7,6
12.4085758,S7,7
12.5288314,S7,8
12.559819200000002,S7,9
12.615215,S7,8
12.7684324,S7,9
13.1636818,S7,8
13.366893600000001,S7,7
13.485539800000002,S7,8
13.5517524,S7,9
13.9642432,S7,8
14.080016800000001,S7,9
14.080516800000002,S7,10
14.169481600000001,S7,9
14.4536214,S7,8
14.491359600000001,S7,9
14.7668312,S7,8
14.7706144,S7,9
14.9907322,S7,8
15.050970999999999,S7,7
15.1326414,S7,8
15.913791,S7,9
15.954904,S7,10
16.5938816,S7,9
16.827312,S7,8
16.8291386,S7,7
17.266988400000002,S7,8
17.4246616,S7,7
17.4756016,S7,8
17.914039799999998,S7,7
18.006041800000002,S7,8
18.015107,S7,9
18.070078600000002,S7,10
18.5113894,S7,9
18.656189,S7,8
19.043398800000002,S7,9
19.3266914,S7,10
19.327105399999997,S7,9
19.327191400000004,S7,10
19.4569504,S7,9
19.5907762,S7,10
19.637875800000003,S7,11
19.8555554,S7,12
19.8999806,S7,13
20.2877304,S7,12
20.483239400000002,S7,11
20.885080000000002,S7,10
20.9924654,S7,11
21.080589000000003,S7,10
21.154155799999998,S7,9
21.2840008,S7,8
21.482429600000003,S7,7
22.777247799999998,S7,8
22.8243474,S7,9
22.9812062,S7,8
23.340357200000003,S7,7
23.418824400000002,S7,8
23.847199200000002,S7,9
23.943657800000004,S7,8
24.013301400000003,S7,9
24.109896399999997,S7,10
24.147069600000002,S7,9
24.541007400000005,S7,8
24.8082566,S7,7
24.8374508,S7,8
25.138357000000006,S7,7
25.167407600000004,S7,6
25.414465800000002,S7,7
25.533999,S7,8
25.630593999999995,S7,9
25.764757200000005,S7,8
26.354073,S7,9
26.362106800000007,S7,8
26.7171452,S7,7
26.965407400000007,S7,6
26.9953548,S7,7
27.010138400000002,S7,6
27.5328612,S7,5
27.607488000000004,S7,4
28.023922399999996,S7,5
28.4560914,S7,6
29.225175600000007,S7,5
29.295267399999993,S7,6
29.3599116,S7,5
29.434538400000005,S7,4
29.689696399999995,S7,5
29.82252520000001,S7,4
29.828476200000008,S7,3
29.88493499999999,S7,4
29.9572612,S7,3
29.976788999999997,S7,4
30.250254400000003,S7,3
30.554610800000003,S7,2
30.847604000000004,S7,1
31.355470399999994,S7,2
31.444953600000005,S7,1
31.497486599999995,S7,2
31.64957560000001,S7,1
31.65552660000001,S7,0
32.129111599999995,S7,1
32.129111599999995,S7,0
32.14518599999999,S7,1
32.21735979999999,S7,2
32.25287620000001,S7,1
32.3816612,S7,0
32.770393399999996,S7,1
32.81183679999999,S7,2
32.944827599999996,S7,1
32.979010800000005,S7,0
33.01818419999999,S7,1
33.406313799999985,S7,2
33.47662600000001,S7,1
33.66588359999999,S7,2
34.05554119999999,S7,3
34.07397560000001,S7,2
34.260360599999984,S7,3
34.771877999999994,S7,2
34.819062599999995,S7,3
34.927011399999984,S7,4
35.11594500000001,S7,3
35.13160959999999,S7,4
35.369227599999995,S7,3
35.842079600000005,S7,2
36.44770899999998,S7,3
36.64410819999999,S7,4
36.93704440000001,S7,3
36.97387260000001,S7,2
37.53439400000001,S7,1
37.7509682,S7,0
37.80184239999998,S7,1
38.131743600000014,S7,0
38.15814519999999,S7,1
38.16480579999999,S7,2
38.232296399999996,S7,1
38.348317800000004,S7,0
39.68550339999999,S7,1
39.68550339999999,S7,0
40.18047559999998,S7,1
40.18047559999998,S7,0
40.55405879999999,S7,1
40.55405879999999,S7,0
40.57490459999998,S7,1
40.57490459999998,S7,0
40.758878199999984,S7,1
40.77782519999998,S7,0
41.347849799999985,S7,1
41.347849799999985,S7,0
41.70117319999998,S7,1
41.70117319999998,S7,0
42.24067859999998,S7,1
42.24067859999998,S7,0
42.86854739999998,S7,1
42.86854739999998,S7,0
43.22187079999998,S7,1
43.22187079999998,S7,0
43.45954059999998,S7,1
43.465896999999984,S7,0
43.816347799999974,S7,1
43.81922039999998,S7,0
44.38924499999998,S7,1
44.38924499999998,S7,0
45.90994259999998,S7,1
45.90994259999998,S7,0
46.11568579999997,S7,1
46.11568579999997,S7,0
46.21394,S7,1
46.21394,S7,0
47.00281939999997,S7,1
47.00281939999997,S7,0
47.43064019999998,S7,1
47.43064019999998,S7,0
47.629375199999984,S7,1
47.629375199999984,S7,0
47.78145979999997,S7,1
47.78145979999997,S7,0
48.07193399999998,S7,1
48.07193399999998,S7,0
48.85310859999998,S7,1
48.85310859999998,S7,0
49.06302239999997,S7,1
49.06302239999997,S7,0
49.44723379999997,S7,1
49.60851019999997,S7,0
49.690891199999975,S7,1
50.041918999999986,S7,0
50.1387836,S7,1
50.728248199999975,S7,2
50.74827739999997,S7,3
50.761997199999975,S7,2
50.89007279999997,S7,1
51.25716039999997,S7,2
51.272009599999976,S7,3
51.43556059999997,S7,2
51.74061099999997,S7,3
51.787407799999976,S7,2
52.03291019999997,S7,1
52.24894579999997,S7,2
52.26897499999997,S7,3
52.38475739999998,S7,2
52.74800039999997,S7,1
52.777857999999966,S7,2
52.90498779999999,S7,1
52.959472999999974,S7,2
53.34534999999997,S7,1
53.442682599999976,S7,2
53.50233739999999,S7,1
53.76964339999997,S7,2
53.94269959999997,S7,1
54.211807799999974,S7,0
54.298555599999965,S7,1
54.3444478,S7,2
54.407120199999966,S7,1
54.809157399999975,S7,0
55.81925319999996,S7,1
55.81925319999996,S7,0
56.26111879999997,S7,1
56.26111879999997,S7,0
56.95611499999997,S7,1
56.95611499999997,S7,0
57.26548319999997,S7,1
57.26548319999997,S7,0
57.33995079999996,S7,1
57.33995079999996,S7,0
57.47998079999997,S7,1
57.47998079999997,S7,0
57.51564959999997,S7,1
57.55346459999997,S7,0
57.93442779999996,S7,1
57.93730039999996,S7,0
58.52890479999996,S7,1
58.52890479999996,S7,0
58.78618079999997,S7,1
59.01631799999997,S7,2
59.12341079999997,S7,1
59.18142359999997,S7,2
59.38051499999997,S7,1
59.72076039999997,S7,0
60.049602399999955,S7,1
60.142586599999966,S7,2
60.30687839999997,S7,3
60.64407939999995,S7,4
60.80036919999996,S7,3
61.207565399999964,S7,2
61.22530519999997,S7,3
61.39197359999996,S7,2
61.397718799999964,S7,1
61.547810799999965,S7,0
61.663284199999964,S7,1
61.804914999999966,S7,0
62.20278959999997,S7,1
62.20278959999997,S7,0
63.493349999999964,S7,1
63.493349999999964,S7,0
63.92353519999996,S7,1
63.92353519999996,S7,0
64.08782699999996,S7,1
64.08782699999996,S7,0
65.44423279999997,S7,1
65.44423279999997,S7,0
65.55355299999997,S7,1
65.55355299999997,S7,0
65.60852459999997,S7,1
65.99160219999996,S7,2
66.04158239999997,S7,1
66.63893199999997,S7,0
67.51229979999997,S7,1
67.51229979999997,S7,0
67.95849159999996,S7,1
67.95849159999996,S7,0
68.63070439999997,S7,1
68.63070439999997,S7,0
69.03299739999997,S7,1
69.03299739999997,S7,0
69.17735359999996,S7,1
69.17735359999996,S7,0
69.50695719999995,S7,1
69.50695719999995,S7,0
69.66806139999997,S7,1
69.66806139999997,S7,0
70.46077019999997,S7,1
70.46077019999997,S7,0
70.55369499999998,S7,1
70.69090739999997,S7,2
71.00440399999997,S7,1
71.05811979999997,S7,0
71.18875899999998,S7,1
71.41584579999994,S7,0
71.48646779999997,S7,1
71.52598899999997,S7,0
72.07439259999998,S7,1
72.07439259999998,S7,0
72.52097319999997,S7,1
72.52097319999997,S7,0
72.70945659999998,S7,1
72.70945659999998,S7,0
73.61352419999997,S7,1
73.61352419999997,S7,0
74.23015419999999,S7,1
74.23015419999999,S7,0
75.26086419999999,S7,1
75.26086419999999,S7,0
75.31301579999997,S7,1
75.31301579999997,S7,0
75.70744479999998,S7,1
75.70744479999998,S7,0
75.75085179999999,S7,1
75.85821379999999,S7,0
75.90749279999997,S7,1
75.91036539999998,S7,0
77.2715494,S7,1
77.2715494,S7,0
77.32106719999999,S7,1
77.32106719999999,S7,0
77.37321879999998,S7,1
77.42819039999998,S7,2
77.53449519999998,S7,1
77.868899,S7,0
80.50753879999999,S7,1
80.50753879999999,S7,0
82.17331279999999,S7,1
82.17331279999999,S7,0
82.9871008,S7,1
82.9871008,S7,0
83.92670799999999,S7,1
83.92670799999999,S7,0
84.5353514,S7,1
84.5353514,S7,0
85.4248248,S7,1
85.4248248,S7,0
87.633812,S7,1
87.633812,S7,0
88.48657539999999,S7,1
88.48657539999999,S7,0
89.42618259999999,S7,1
89.42618259999999,S7,0
90.06746439999999,S7,1
90.06746439999999,S7,0
90.23328399999998,S7,1
90.23328399999998,S7,0
90.848614,S7,1
90.848614,S7,0
91.6542326,S7,1
91.6542326,S7,0
92.2955144,S7,1
92.2955144,S7,0
92.429503,S7,1
92.4699486,S7,0
93.2106526,S7,1
93.2106526,S7,0
94.65755300000001,S7,1
94.65755300000001,S7,0
95.59007340000001,S7,1
95.59007340000001,S7,0
100.75510580000001,S7,1
100.75510580000001,S7,0
0.0,S8,0
1.6938722,S8,1
1.6938722,S8,0
1.6940722,S8,1
1.6940722,S8,0
2.8950964,S8,1
2.8950964,S8,0
2.8952964,S8,1
4.0963206,S8,2
4.0965206,S8,3
4.4026119999999995,S8,2
4.402812,S8,1
5.297544800000001,S8,2
5.2977448,S8,3
5.6038362,S8,2
6.498769000000001,S8,3
6.498969000000001,S8,4
7.073825,S8,5
7.073925,S8,6
7.1113518,S8,5
7.1115518,S8,4
8.312576,S8,3
8.9008754,S8,4
9.8200916,S8,3
9.820291600000001,S8,2
10.727925800000001,S8,3
10.776808599999999,S8,4
11.0213158,S8,3
12.3424312,S8,4
12.5288314,S8,3
13.0923218,S8,2
13.366893600000001,S8,3
14.169481600000001,S8,4
14.293346,S8,3
14.9907322,S8,4
15.8008616,S8,3
16.364352,S8,2
16.5938816,S8,3
17.5653762,S8,2
18.656189,S8,3
19.0728918,S8,2
19.6363822,S8,1
20.483239400000002,S8,2
20.8374064,S8,1
21.154155799999998,S8,2
21.2840008,S8,3
22.344922,S8,2
22.9084124,S8,1
22.9812062,S8,2
24.1094366,S8,1
24.8082566,S8,2
25.167407600000004,S8,3
25.6169522,S8,2
26.1804426,S8,1
26.965407400000007,S8,2
27.3814668,S8,1
28.8889824,S8,0
29.3599116,S8,1
29.434538400000005,S8,2
29.4524728,S8,1
30.653496999999998,S8,0
31.64957560000001,S8,1
31.65552660000001,S8,2
32.1610126,S8,1
32.3816612,S8,2
32.724503,S8,1
33.47662600000001,S8,2
33.9255272,S8,1
34.771877999999994,S8,2
35.4330428,S8,1
35.9965332,S8,0
38.800923000000004,S8,1
38.800923000000004,S8,0
42.40195499999998,S8,1
42.40195499999998,S8,0
44.06772899999998,S8,1
44.06772899999998,S8,0
45.29294739999998,S8,1
45.29294739999998,S8,0
46.35117719999998,S8,1
46.35117719999998,S8,0
47.94273619999997,S8,1
47.94273619999997,S8,0
49.60851019999997,S8,1
49.60851019999997,S8,0
50.89007279999997,S8,1
50.89007279999997,S8,0
51.43556059999997,S8,1
51.43556059999997,S8,0
54.211807799999974,S8,1
54.211807799999974,S8,0
55.329387799999985,S8,1
55.329387799999985,S8,0
55.769749999999966,S8,1
55.769749999999966,S8,0
59.38051499999997,S8,1
59.38051499999997,S8,0
60.117249,S8,1
60.117249,S8,0
61.207565399999964,S8,1
61.207565399999964,S8,0
61.547810799999965,S8,1
61.547810799999965,S8,0
64.02983999999996,S8,1
64.02983999999996,S8,0
67.38060339999997,S8,1
67.38060339999997,S8,0
68.38086379999996,S8,1
68.38086379999996,S8,0
69.78554199999996,S8,1
69.78554199999996,S8,0
71.00440399999997,S8,1
71.00440399999997,S8,0
72.33532619999997,S8,1
72.33532619999997,S8,0
72.88517019999998,S8,1
73.05757219999997,S8,0
73.35303939999997,S8,1
73.61352419999997,S8,0
74.34802359999998,S8,1
74.34802359999998,S8,0
77.53449519999998,S8,1
77.53449519999998,S8,0
79.14811759999999,S8,1
79.14811759999999,S8,0
79.36154559999999,S8,1
79.36154559999999,S8,0
82.3345892,S8,1
82.3345892,S8,0
84.0003632,S8,1
84.0003632,S8,0
84.8141512,S8,1
84.8141512,S8,0
86.3624018,S8,1
86.3624018,S8,0
87.2518752,S8,1
87.2723934,S8,0
88.95508599999998,S8,1
88.95508599999998,S8,0
90.3136258,S8,1
90.3136258,S8,0
91.8945148,S8,1
91.8945148,S8,0
92.6756644,S8,1
92.6756644,S8,0
94.1225648,S8,1
94.1225648,S8,0
94.296999,S8,1
94.46686500000001,S8,2
95.03770300000001,S8,3
95.166545,S8,2
95.9476946,S8,1
96.2048776,S8,0
96.48460340000001,S8,1
97.39459500000001,S8,0
97.41712380000001,S8,1
97.70607259999998,S8,2
98.4385752,S8,1
99.4769078,S8,0
